C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_365.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_365.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_365.jpg,0,0,0,4.752089E-07
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_440.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_440.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_440.jpg,0,0,0,4.624995E-06
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_511.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_511.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_511.jpg,0,0,0,5.527074E-06
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_589.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_589.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_589.jpg,0,0,0,9.069653E-07
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_660.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_660.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_660.jpg,0,0.128084,0,0.01622119
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_735.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_735.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_735.jpg,0,0.3555291,0,0.2814737
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_802.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_802.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_802.jpg,0,0.5563276,0,0.5876888
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_871.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_871.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_871.jpg,0,0.7262405,0,1.018795
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_03_944.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_03_944.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_03_944.jpg,0,0.9797928,0,1.795096
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_014.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_014.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_014.jpg,0,1,0,2.665816
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_089.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_089.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_089.jpg,-0.01886792,1,0,3.347105
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_158.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_158.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_158.jpg,-0.03773585,1,0,4.283628
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_232.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_232.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_232.jpg,-0.05660377,1,0,4.98241
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_302.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_302.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_302.jpg,-0.1037736,1,0,5.907072
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_373.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_373.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_373.jpg,-0.1415094,1,0,6.82357
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_443.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_443.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_443.jpg,-0.1698113,1,0,7.505978
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_510.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_510.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_510.jpg,-0.1886793,1,0,8.184484
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_581.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_581.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_581.jpg,-0.1886793,1,0,9.083636
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_648.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_648.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_648.jpg,-0.1981132,1,0,9.753623
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_719.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_719.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_719.jpg,-0.2169811,1,0,10.63969
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_796.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_796.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_796.jpg,-0.2358491,1,0,11.61611
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_872.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_872.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_872.jpg,-0.2358491,1,0,11.92816
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_04_941.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_04_941.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_04_941.jpg,-0.2358491,1,0,13.06911
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_010.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_010.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_010.jpg,-0.245283,1,0,13.77247
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_086.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_086.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_086.jpg,-0.254717,1,0,14.59028
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_157.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_157.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_157.jpg,-0.254717,1,0,15.41847
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_233.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_233.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_233.jpg,-0.254717,1,0,16.25349
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_302.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_302.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_302.jpg,-0.254717,1,0,16.82252
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_374.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_374.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_374.jpg,-0.254717,1,0,17.66688
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_443.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_443.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_443.jpg,-0.254717,1,0,18.3235
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_520.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_520.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_520.jpg,-0.254717,1,0,19.14176
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_593.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_593.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_593.jpg,-0.2641509,1,0,19.72451
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_660.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_660.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_660.jpg,-0.2641509,1,0,20.53036
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_729.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_729.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_729.jpg,-0.2641509,1,0,21.16166
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_801.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_801.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_801.jpg,-0.2169811,1,0,21.95857
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_874.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_874.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_874.jpg,-0.1981132,1,0,22.75004
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_05_942.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_05_942.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_05_942.jpg,-0.1886793,1,0,23.32315
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_011.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_011.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_011.jpg,-0.1886793,1,0,23.92035
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_079.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_079.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_079.jpg,-0.1886793,1,0,24.69297
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_157.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_157.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_157.jpg,-0.1603774,1,0,25.46103
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_234.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_234.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_234.jpg,-0.04716982,1,0,26.22647
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_308.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_308.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_308.jpg,-0.01886792,1,0,26.79255
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_383.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_383.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_383.jpg,-0.01886792,1,0,27.54449
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_458.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_458.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_458.jpg,-0.01886792,1,0,28.29063
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_535.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_535.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_535.jpg,-0.01886792,1,0,29.03067
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_602.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_602.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_602.jpg,-0.02830189,1,0,29.58158
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_681.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_681.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_681.jpg,-0.02830189,1,0,30.18979
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_748.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_748.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_748.jpg,-0.02830189,1,0,30.19029
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_822.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_822.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_822.jpg,-0.02830189,1,0,30.19029
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_900.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_900.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_900.jpg,-0.06603774,1,0,30.19029
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_06_967.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_06_967.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_06_967.jpg,-0.0754717,1,0,30.18962
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_07_039.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_07_039.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_07_039.jpg,-0.09433963,1,0,30.18937
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_07_115.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_07_115.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_07_115.jpg,-0.09433963,1,0,30.1897
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_07_185.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_07_185.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_07_185.jpg,-0.09433963,1,0,30.18985
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_07_253.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_07_253.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_07_253.jpg,-0.1132075,1,0,30.18939
C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\center_2017_03_15_23_44_07_329.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\left_2017_03_15_23_44_07_329.jpg,C:\Users\naama\OneDrive\Documents\SumilatorCloneBehavioral\IMG\right_2017_03_15_23_44_07_329.jpg,-0.1320755,1,0,30.18891
